n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,train_accuracy,val_accuracy,train_val_gap
400,40.0,5,4,,,0.9752252252252253,0.6344086021505376,0.34081662307468763
400,40.0,5,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,40.0,5,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,40.0,5,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,40.0,5,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,40.0,5,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,40.0,5,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,40.0,5,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,5,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,5,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,5,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,5,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,40.0,5,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,40.0,10,1,sqrt,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,40.0,10,1,sqrt,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,40.0,10,1,log2,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,40.0,10,1,log2,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,40.0,10,1,,balanced,0.9954954954954955,0.6182795698924731,0.3772159256030224
400,40.0,10,1,,,0.9932432432432432,0.6397849462365591,0.3534582970066841
400,40.0,10,2,sqrt,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,40.0,10,2,sqrt,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,40.0,10,2,log2,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,40.0,10,2,log2,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,40.0,10,2,,balanced,0.9876126126126126,0.6129032258064516,0.37470938680616095
400,40.0,10,2,,,0.9876126126126126,0.6397849462365591,0.34782766637605345
400,40.0,10,4,sqrt,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,40.0,10,4,sqrt,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,40.0,10,4,log2,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,40.0,10,4,log2,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,40.0,10,4,,balanced,0.9808558558558559,0.6182795698924731,0.36257628596338276
400,40.0,10,4,,,0.9684684684684685,0.6397849462365591,0.32868352223190933
400,40.0,10,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,40.0,10,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,40.0,10,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,40.0,10,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,40.0,10,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,40.0,10,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,40.0,10,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,10,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,10,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,10,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,10,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,40.0,10,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,40.0,15,1,sqrt,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,40.0,15,1,sqrt,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,40.0,15,1,log2,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,40.0,15,1,log2,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,40.0,15,1,,balanced,0.9864864864864865,0.6075268817204301,0.3789596047660564
400,40.0,15,1,,,0.9740990990990991,0.6344086021505376,0.33969049694856146
400,40.0,15,2,sqrt,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,40.0,15,2,sqrt,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,40.0,15,2,log2,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,40.0,15,2,log2,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,40.0,15,2,,balanced,0.9797297297297297,0.6182795698924731,0.3614501598372566
400,40.0,15,2,,,0.9650900900900901,0.6451612903225806,0.31992879976750943
400,40.0,15,4,sqrt,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,40.0,15,4,sqrt,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,40.0,15,4,log2,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,40.0,15,4,log2,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,40.0,15,4,,balanced,0.963963963963964,0.6129032258064516,0.3510607381575124
400,40.0,15,4,,,0.9493243243243243,0.6451612903225806,0.3041630340017437
400,40.0,15,6,sqrt,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,40.0,15,6,sqrt,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,40.0,15,6,log2,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,40.0,15,6,log2,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,40.0,15,6,,balanced,0.954954954954955,0.6129032258064516,0.34205172914850335
400,40.0,15,6,,,0.9346846846846847,0.6397849462365591,0.29489973844812556
400,40.0,15,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,15,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,15,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,40.0,15,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,40.0,15,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,40.0,15,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,50.0,2,1,sqrt,balanced,1.0,0.6021505376344086,0.3978494623655914
400,50.0,2,1,sqrt,,1.0,0.6021505376344086,0.3978494623655914
400,50.0,2,1,log2,balanced,1.0,0.6021505376344086,0.3978494623655914
400,50.0,2,1,log2,,1.0,0.6021505376344086,0.3978494623655914
400,50.0,2,1,,balanced,1.0,0.6182795698924731,0.3817204301075269
400,50.0,2,1,,,1.0,0.6505376344086021,0.34946236559139787
400,50.0,2,2,sqrt,balanced,0.9988738738738738,0.6075268817204301,0.3913469921534437
400,50.0,2,2,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,50.0,2,2,log2,balanced,0.9988738738738738,0.6075268817204301,0.3913469921534437
400,50.0,2,2,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,50.0,2,2,,balanced,0.9988738738738738,0.6344086021505376,0.3644652717233362
400,50.0,2,2,,,0.9988738738738738,0.6344086021505376,0.3644652717233362
400,50.0,2,4,sqrt,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,50.0,2,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,50.0,2,4,log2,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,50.0,2,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,50.0,2,4,,balanced,0.9831081081081081,0.6236559139784946,0.3594521941296135
400,50.0,2,4,,,0.9752252252252253,0.6344086021505376,0.34081662307468763
400,50.0,2,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,2,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,2,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,2,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,2,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,50.0,2,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,50.0,2,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,2,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,2,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,2,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,2,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,50.0,2,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,50.0,5,1,sqrt,balanced,0.9988738738738738,0.6021505376344086,0.3967233362394652
400,50.0,5,1,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,50.0,5,1,log2,balanced,0.9988738738738738,0.6021505376344086,0.3967233362394652
400,50.0,5,1,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,50.0,5,1,,balanced,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,50.0,5,1,,,0.9988738738738738,0.6397849462365591,0.3590889276373147
400,50.0,5,2,sqrt,balanced,0.9966216216216216,0.6129032258064516,0.38371839581517
400,50.0,5,2,sqrt,,0.9977477477477478,0.6129032258064516,0.38484452194129615
400,50.0,5,2,log2,balanced,0.9966216216216216,0.6129032258064516,0.38371839581517
400,50.0,5,2,log2,,0.9977477477477478,0.6129032258064516,0.38484452194129615
400,50.0,5,2,,balanced,0.9977477477477478,0.6236559139784946,0.37409183376925315
400,50.0,5,2,,,0.9988738738738738,0.6397849462365591,0.3590889276373147
400,50.0,5,4,sqrt,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,50.0,5,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,50.0,5,4,log2,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,50.0,5,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,50.0,5,4,,balanced,0.9831081081081081,0.6236559139784946,0.3594521941296135
400,50.0,5,4,,,0.9752252252252253,0.6344086021505376,0.34081662307468763
400,50.0,5,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,5,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,5,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,5,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,5,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,50.0,5,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,50.0,5,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,5,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,5,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,5,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,5,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,50.0,5,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,50.0,10,1,sqrt,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,50.0,10,1,sqrt,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,50.0,10,1,log2,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,50.0,10,1,log2,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,50.0,10,1,,balanced,0.9954954954954955,0.6182795698924731,0.3772159256030224
400,50.0,10,1,,,0.9932432432432432,0.6397849462365591,0.3534582970066841
400,50.0,10,2,sqrt,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,50.0,10,2,sqrt,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,50.0,10,2,log2,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,50.0,10,2,log2,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,50.0,10,2,,balanced,0.9876126126126126,0.6129032258064516,0.37470938680616095
400,50.0,10,2,,,0.9876126126126126,0.6397849462365591,0.34782766637605345
400,50.0,10,4,sqrt,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,50.0,10,4,sqrt,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,50.0,10,4,log2,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,50.0,10,4,log2,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,50.0,10,4,,balanced,0.9808558558558559,0.6182795698924731,0.36257628596338276
400,50.0,10,4,,,0.9684684684684685,0.6397849462365591,0.32868352223190933
400,50.0,10,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,10,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,10,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,50.0,10,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,50.0,10,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,50.0,10,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,50.0,10,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,10,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,10,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,10,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,10,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,50.0,10,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,50.0,15,1,sqrt,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,50.0,15,1,sqrt,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,50.0,15,1,log2,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,50.0,15,1,log2,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,50.0,15,1,,balanced,0.9864864864864865,0.6075268817204301,0.3789596047660564
400,50.0,15,1,,,0.9740990990990991,0.6344086021505376,0.33969049694856146
400,50.0,15,2,sqrt,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,50.0,15,2,sqrt,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,50.0,15,2,log2,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,50.0,15,2,log2,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,50.0,15,2,,balanced,0.9797297297297297,0.6182795698924731,0.3614501598372566
400,50.0,15,2,,,0.9650900900900901,0.6451612903225806,0.31992879976750943
400,50.0,15,4,sqrt,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,50.0,15,4,sqrt,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,50.0,15,4,log2,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,50.0,15,4,log2,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,50.0,15,4,,balanced,0.963963963963964,0.6129032258064516,0.3510607381575124
400,50.0,15,4,,,0.9493243243243243,0.6451612903225806,0.3041630340017437
400,50.0,15,6,sqrt,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,50.0,15,6,sqrt,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,50.0,15,6,log2,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,50.0,15,6,log2,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,50.0,15,6,,balanced,0.954954954954955,0.6129032258064516,0.34205172914850335
400,50.0,15,6,,,0.9346846846846847,0.6397849462365591,0.29489973844812556
400,50.0,15,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,15,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,15,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,50.0,15,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,50.0,15,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,50.0,15,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,,2,1,sqrt,balanced,1.0,0.6021505376344086,0.3978494623655914
400,,2,1,sqrt,,1.0,0.6021505376344086,0.3978494623655914
400,,2,1,log2,balanced,1.0,0.6021505376344086,0.3978494623655914
400,,2,1,log2,,1.0,0.6021505376344086,0.3978494623655914
400,,2,1,,balanced,1.0,0.6182795698924731,0.3817204301075269
400,,2,1,,,1.0,0.6505376344086021,0.34946236559139787
400,,2,2,sqrt,balanced,0.9988738738738738,0.6075268817204301,0.3913469921534437
400,,2,2,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,,2,2,log2,balanced,0.9988738738738738,0.6075268817204301,0.3913469921534437
400,,2,2,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,,2,2,,balanced,0.9988738738738738,0.6344086021505376,0.3644652717233362
400,,2,2,,,0.9988738738738738,0.6344086021505376,0.3644652717233362
400,,2,4,sqrt,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,,2,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,,2,4,log2,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,,2,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,,2,4,,balanced,0.9831081081081081,0.6236559139784946,0.3594521941296135
400,,2,4,,,0.9752252252252253,0.6344086021505376,0.34081662307468763
400,,2,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,2,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,2,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,2,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,2,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,,2,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,,2,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,2,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,2,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,2,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,2,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,,2,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,,5,1,sqrt,balanced,0.9988738738738738,0.6021505376344086,0.3967233362394652
400,,5,1,sqrt,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,,5,1,log2,balanced,0.9988738738738738,0.6021505376344086,0.3967233362394652
400,,5,1,log2,,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,,5,1,,balanced,0.9988738738738738,0.6129032258064516,0.3859706480674222
400,,5,1,,,0.9988738738738738,0.6397849462365591,0.3590889276373147
400,,5,2,sqrt,balanced,0.9966216216216216,0.6129032258064516,0.38371839581517
400,,5,2,sqrt,,0.9977477477477478,0.6129032258064516,0.38484452194129615
400,,5,2,log2,balanced,0.9966216216216216,0.6129032258064516,0.38371839581517
400,,5,2,log2,,0.9977477477477478,0.6129032258064516,0.38484452194129615
400,,5,2,,balanced,0.9977477477477478,0.6236559139784946,0.37409183376925315
400,,5,2,,,0.9988738738738738,0.6397849462365591,0.3590889276373147
400,,5,4,sqrt,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,,5,4,sqrt,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,,5,4,log2,balanced,0.9752252252252253,0.6075268817204301,0.36769834350479513
400,,5,4,log2,,0.9662162162162162,0.6182795698924731,0.3479366463237431
400,,5,4,,balanced,0.9831081081081081,0.6236559139784946,0.3594521941296135
400,,5,4,,,0.9752252252252253,0.6344086021505376,0.34081662307468763
400,,5,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,5,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,5,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,5,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,5,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,,5,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,,5,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,5,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,5,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,5,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,5,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,,5,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,,10,1,sqrt,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,,10,1,sqrt,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,,10,1,log2,balanced,0.9898648648648649,0.6182795698924731,0.3715852949723918
400,,10,1,log2,,0.9876126126126126,0.6290322580645161,0.35858035454809645
400,,10,1,,balanced,0.9954954954954955,0.6182795698924731,0.3772159256030224
400,,10,1,,,0.9932432432432432,0.6397849462365591,0.3534582970066841
400,,10,2,sqrt,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,,10,2,sqrt,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,,10,2,log2,balanced,0.9819819819819819,0.6236559139784946,0.3583260680034873
400,,10,2,log2,,0.9763513513513513,0.6290322580645161,0.3473190932868352
400,,10,2,,balanced,0.9876126126126126,0.6129032258064516,0.37470938680616095
400,,10,2,,,0.9876126126126126,0.6397849462365591,0.34782766637605345
400,,10,4,sqrt,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,,10,4,sqrt,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,,10,4,log2,balanced,0.9695945945945946,0.6129032258064516,0.356691368788143
400,,10,4,log2,,0.956081081081081,0.6021505376344086,0.3539305434466724
400,,10,4,,balanced,0.9808558558558559,0.6182795698924731,0.36257628596338276
400,,10,4,,,0.9684684684684685,0.6397849462365591,0.32868352223190933
400,,10,6,sqrt,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,10,6,sqrt,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,10,6,log2,balanced,0.9515765765765766,0.6182795698924731,0.33329700668410345
400,,10,6,log2,,0.9301801801801802,0.5913978494623656,0.3387823307178146
400,,10,6,,balanced,0.9605855855855856,0.6129032258064516,0.347682359779134
400,,10,6,,,0.9436936936936937,0.6290322580645161,0.3146614356291776
400,,10,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,10,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,10,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,10,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,10,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,,10,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
400,,15,1,sqrt,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,,15,1,sqrt,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,,15,1,log2,balanced,0.9707207207207207,0.6290322580645161,0.34168846265620456
400,,15,1,log2,,0.9594594594594594,0.6129032258064516,0.3465562336530078
400,,15,1,,balanced,0.9864864864864865,0.6075268817204301,0.3789596047660564
400,,15,1,,,0.9740990990990991,0.6344086021505376,0.33969049694856146
400,,15,2,sqrt,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,,15,2,sqrt,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,,15,2,log2,balanced,0.9673423423423423,0.5967741935483871,0.37056814879395517
400,,15,2,log2,,0.9493243243243243,0.6290322580645161,0.3202920662598082
400,,15,2,,balanced,0.9797297297297297,0.6182795698924731,0.3614501598372566
400,,15,2,,,0.9650900900900901,0.6451612903225806,0.31992879976750943
400,,15,4,sqrt,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,,15,4,sqrt,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,,15,4,log2,balanced,0.9527027027027027,0.6182795698924731,0.3344231328102296
400,,15,4,log2,,0.9324324324324325,0.6236559139784946,0.30877651845393783
400,,15,4,,balanced,0.963963963963964,0.6129032258064516,0.3510607381575124
400,,15,4,,,0.9493243243243243,0.6451612903225806,0.3041630340017437
400,,15,6,sqrt,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,,15,6,sqrt,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,,15,6,log2,balanced,0.9414414414414415,0.6129032258064516,0.32853821563498986
400,,15,6,log2,,0.9234234234234234,0.6290322580645161,0.2943911653589073
400,,15,6,,balanced,0.954954954954955,0.6129032258064516,0.34205172914850335
400,,15,6,,,0.9346846846846847,0.6397849462365591,0.29489973844812556
400,,15,8,sqrt,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,15,8,sqrt,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,15,8,log2,balanced,0.9245495495495496,0.6129032258064516,0.311646323743098
400,,15,8,log2,,0.9099099099099099,0.6129032258064516,0.2970066841034583
400,,15,8,,balanced,0.9403153153153153,0.6290322580645161,0.3112830572507992
400,,15,8,,,0.9234234234234234,0.6344086021505376,0.2890148212728858
500,10.0,2,1,sqrt,balanced,0.9954954954954955,0.5967741935483871,0.3987213019471084
500,10.0,2,1,sqrt,,0.9954954954954955,0.6075268817204301,0.3879686137750654
500,10.0,2,1,log2,balanced,0.9954954954954955,0.5967741935483871,0.3987213019471084
500,10.0,2,1,log2,,0.9954954954954955,0.6075268817204301,0.3879686137750654
500,10.0,2,1,,balanced,0.9966216216216216,0.6021505376344086,0.394471083987213
500,10.0,2,1,,,1.0,0.6559139784946236,0.34408602150537637
500,10.0,2,2,sqrt,balanced,0.9864864864864865,0.5913978494623656,0.3950886370241209
500,10.0,2,2,sqrt,,0.9842342342342343,0.6129032258064516,0.37133100842778266
500,10.0,2,2,log2,balanced,0.9864864864864865,0.5913978494623656,0.3950886370241209
500,10.0,2,2,log2,,0.9842342342342343,0.6129032258064516,0.37133100842778266
500,10.0,2,2,,balanced,0.9954954954954955,0.6344086021505376,0.3610868933449579
500,10.0,2,2,,,0.9966216216216216,0.6397849462365591,0.3568366753850625
500,10.0,2,4,sqrt,balanced,0.9628378378378378,0.6021505376344086,0.3606873002034292
500,10.0,2,4,sqrt,,0.9493243243243243,0.6129032258064516,0.3364210985178727
500,10.0,2,4,log2,balanced,0.9628378378378378,0.6021505376344086,0.3606873002034292
500,10.0,2,4,log2,,0.9493243243243243,0.6129032258064516,0.3364210985178727
500,10.0,2,4,,balanced,0.9808558558558559,0.6129032258064516,0.36795263004940426
500,10.0,2,4,,,0.9718468468468469,0.6451612903225806,0.32668555652426623
500,10.0,2,6,sqrt,balanced,0.9459459459459459,0.6182795698924731,0.3276663760534728
500,10.0,2,6,sqrt,,0.9268018018018018,0.5967741935483871,0.3300276082534147
500,10.0,2,6,log2,balanced,0.9459459459459459,0.6182795698924731,0.3276663760534728
500,10.0,2,6,log2,,0.9268018018018018,0.5967741935483871,0.3300276082534147
500,10.0,2,6,,balanced,0.9605855855855856,0.6075268817204301,0.3530587038651555
500,10.0,2,6,,,0.9403153153153153,0.6290322580645161,0.3112830572507992
500,10.0,2,8,sqrt,balanced,0.9222972972972973,0.6075268817204301,0.31477041557686714
500,10.0,2,8,sqrt,,0.9065315315315315,0.6075268817204301,0.2990046498111014
